order_id,customer_id,ship_mode,vendor_id,order_status,order_purchase_date,order_approved_at,order_delivered_carrier_date,order_delivered_customer_date,order_estimated_delivery_date
CA-2015-109337,DL-13330,Second Class,VEN04,delivered,13-07-2017 19:40,13-07-2017,7-19-17 3:05 PM,7-26-17 1:36 AM,2017-08-10
CA-2015-109386,RH-19600,Second Class,VEN01,delivered,15-08-2018 11:09,15-08-2018,8-16-18 1:48 PM,8-20-18 5:38 PM,2018-09-17
CA-2015-109470,KC-16255,Second Class,VEN02,delivered,30-05-2017 16:27,30-05-2017,6-1-17 10:56 AM,6-6-17 1:35 PM,2017-06-22
CA-2015-109708,CY-12745,Second Class,VEN01,delivered,07-01-2018 12:39,07-01-2018,1-8-18 4:30 PM,1-15-18 8:46 PM,2018-02-07
CA-2015-110345,TG-21310,Second Class,VEN05,delivered,03-07-2018 23:26,05-07-2018,7-4-18 11:55 AM,7-7-18 1:14 PM,2018-07-23
CA-2015-110632,HR-14830,Second Class,VEN05,delivered,13-02-2018 11:28,13-02-2018,2-16-18 5:49 PM,2-18-18 12:45 PM,2018-03-01
CA-2015-110765,MP-17965,Second Class,VEN05,delivered,13-02-2018 16:54,13-02-2018,2-15-18 7:46 PM,2-16-18 8:03 PM,2018-02-26
CA-2015-110814,BD-11635,Second Class,VEN03,delivered,15-07-2018 14:54,15-07-2018,7-17-18 7:02 AM,7-23-18 5:11 PM,2018-07-30
CA-2015-111780,RA-19285,Second Class,VEN05,delivered,31-03-2018 17:37,31-03-2018,4-4-18 6:34 PM,4-9-18 5:31 PM,2018-04-23
CA-2015-112053,SH-20395,Second Class,VEN01,delivered,26-06-2017 16:47,26-06-2017,6-27-17 3:35 PM,7-3-17 6:12 PM,2017-07-14
CA-2015-112116,JE-15475,Second Class,VEN02,delivered,21-07-2018 13:16,24-07-2018,7-26-18 11:09 AM,8-6-18 7:42 PM,2018-08-22
CA-2015-113173,DK-13225,Second Class,VEN02,delivered,22-02-2018 09:39,22-02-2018,2-22-18 9:22 PM,2-23-18 3:48 PM,2018-03-08
CA-2015-113740,SC-20380,Second Class,VEN02,delivered,21-08-2017 18:18,21-08-2017,8-25-17 3:36 PM,8-31-17 12:04 AM,2017-09-11
CA-2015-114069,ND-18370,Second Class,VEN03,delivered,12-10-2017 10:06,12-10-2017,10-26-17 8:33 PM,10-31-17 11:23 PM,2017-11-07
CA-2015-115392,RM-19675,Second Class,VEN05,delivered,05-08-2018 11:19,05-08-2018,8-6-18 9:17 AM,8-9-18 1:03 AM,2018-08-09
CA-2015-115847,TC-21535,Second Class,VEN03,delivered,16-08-2018 14:47,17-08-2018,8-17-18 1:46 PM,8-22-18 10:28 PM,2018-09-06
CA-2015-115924,BE-11455,Second Class,VEN01,delivered,29-05-2017 23:06,29-05-2017,5-31-17 7:12 AM,6-6-17 2:17 PM,2017-06-22
CA-2015-116092,JM-16195,Second Class,VEN04,delivered,15-11-2017 18:51,15-11-2017,11-16-17 3:28 PM,11-27-17 6:04 PM,2017-12-08
CA-2015-116638,JH-15985,Second Class,VEN02,delivered,17-07-2017 16:18,17-07-2017,7-24-17 5:39 PM,7-31-17 9:10 PM,2017-08-11
CA-2015-116750,BF-10975,Second Class,VEN01,delivered,03-09-2017 21:00,04-09-2017,9-9-17 1:42 PM,9-13-17 8:47 PM,2017-09-21
CA-2015-117611,MZ-17335,Second Class,VEN05,delivered,09-10-2017 21:01,09-10-2017,10-11-17 5:17 PM,10-14-17 12:03 PM,2017-10-20
CA-2015-117772,MC-17575,Second Class,VEN05,delivered,11-06-2018 17:19,12-06-2018,6-14-18 1:06 PM,6-20-18 2:21 PM,2018-07-13
CA-2015-118871,HM-14860,Second Class,VEN04,delivered,15-09-2017 09:16,15-09-2017,9-15-17 5:11 PM,9-28-17 5:23 PM,2017-10-09
CA-2015-119592,MM-18280,Second Class,VEN05,delivered,10-10-2017 14:04,10-10-2017,10-24-17 6:36 PM,10-25-17 2:49 PM,2017-11-03
CA-2015-119697,EM-13960,Second Class,VEN05,delivered,26-10-2017 20:30,26-10-2017,10-27-17 7:05 PM,10-31-17 8:22 PM,2017-11-14
CA-2015-120341,SF-20200,Second Class,VEN04,delivered,30-09-2017 18:38,30-09-2017,10-2-17 9:53 PM,10-9-17 12:29 PM,2017-11-07
CA-2015-120915,JJ-15445,Second Class,VEN04,delivered,15-06-2018 19:51,18-06-2018,6-19-18 7:14 PM,6-20-18 9:26 PM,2018-06-28
CA-2015-122406,BE-11455,Second Class,VEN01,delivered,17-08-2017 16:09,17-08-2017,8-18-17 3:25 PM,8-28-17 7:36 PM,2017-09-06
CA-2015-122826,RD-19480,Second Class,VEN04,delivered,15-05-2018 19:30,15-05-2018,5-16-18 6:34 AM,5-22-18 12:08 AM,2018-06-04
CA-2015-122973,PJ-19015,Second Class,VEN03,delivered,26-03-2018 10:03,26-03-2018,3-27-18 1:12 AM,4-16-18 10:28 PM,2018-04-12
CA-2015-123113,AT-10735,Second Class,VEN04,delivered,23-03-2018 11:39,24-03-2018,3-29-18 9:57 PM,4-17-18 10:57 PM,2018-04-30
CA-2015-123232,DJ-13630,Second Class,VEN02,delivered,09-03-2018 13:50,09-03-2018,3-13-18 11:11 PM,3-20-18 3:54 PM,2018-05-03
CA-2015-123673,CH-12070,Second Class,VEN03,delivered,05-02-2018 18:41,05-02-2018,2-8-18 11:48 PM,2-14-18 1:21 PM,2018-03-21
CA-2015-123939,MS-17710,Second Class,VEN05,delivered,16-09-2017 14:55,16-09-2017,9-20-17 8:50 PM,10-14-17 2:00 PM,2017-10-04
CA-2015-124044,MS-17830,Second Class,VEN04,delivered,20-08-2017 05:41,20-08-2017,8-21-17 9:36 PM,8-30-17 9:05 PM,2017-09-25
CA-2015-124107,BM-11650,Second Class,VEN03,delivered,11-02-2018 18:56,16-02-2018,2-21-18 9:32 PM,3-5-18 10:57 PM,2018-03-07
CA-2015-124933,DF-13135,Second Class,VEN01,delivered,04-12-2017 11:24,04-12-2017,12-5-17 6:32 PM,12-7-17 12:34 AM,2017-12-20
CA-2015-125185,AH-10195,Second Class,VEN03,delivered,17-02-2017 19:52,18-02-2017,2-20-17 6:43 AM,3-8-17 12:14 PM,2017-03-30
CA-2015-125395,LA-16780,Second Class,VEN05,delivered,07-08-2018 16:16,09-08-2018,8-17-18 3:43 PM,8-22-18 10:16 PM,2018-08-24
CA-2015-125423,MC-17575,Second Class,VEN04,delivered,24-06-2018 14:35,24-06-2018,6-26-18 2:16 PM,6-27-18 7:18 PM,2018-07-05
CA-2015-126347,AJ-10945,Second Class,VEN02,delivered,30-06-2018 20:44,30-06-2018,7-3-18 5:28 AM,7-5-18 1:13 AM,2018-07-20
CA-2015-126557,RL-19615,Second Class,VEN01,delivered,25-10-2017 13:44,27-10-2017,10-31-17 6:32 PM,11-9-17 5:41 PM,2017-11-27
CA-2015-126739,JH-16180,Second Class,VEN03,delivered,19-06-2017 19:50,19-06-2017,6-20-17 2:45 PM,6-30-17 2:55 PM,2017-07-11
CA-2015-127481,JD-15895,Second Class,VEN02,delivered,18-04-2017 11:50,19-04-2017,4-20-17 3:47 PM,5-5-17 8:22 PM,2017-05-10
CA-2015-128027,CM-12385,Second Class,VEN02,delivered,31-03-2018 16:18,31-03-2018,4-3-18 12:40 AM,4-5-18 8:44 PM,2018-04-12
CA-2015-128167,KL-16645,Second Class,VEN02,delivered,14-12-2017 00:27,14-12-2017,12-14-17 5:18 PM,12-27-17 4:42 PM,2018-01-11
CA-2015-128993,CC-12670,Second Class,VEN01,delivered,29-05-2018 11:02,30-05-2018,5-30-18 1:11 PM,6-12-18 8:15 PM,2018-07-04
CA-2015-129322,DB-13405,Second Class,VEN05,delivered,22-02-2018 15:23,23-02-2018,2-27-18 7:28 PM,3-9-18 3:08 AM,2018-03-19
CA-2015-129770,JE-15715,Second Class,VEN02,delivered,27-05-2018 18:27,27-05-2018,5-28-18 9:29 AM,6-6-18 2:38 PM,2018-06-28
CA-2015-130659,MS-17365,Second Class,VEN01,delivered,04-08-2017 15:24,05-08-2017,8-9-17 5:14 PM,8-15-17 8:18 PM,2017-08-31
CA-2015-130876,AZ-10750,Second Class,VEN02,delivered,28-12-2017 08:28,29-12-2017,12-29-17 4:38 PM,1-9-18 3:18 PM,2018-01-30
CA-2015-130974,MA-17560,Second Class,VEN05,delivered,26-01-2018 18:43,26-01-2018,2-1-18 8:04 PM,2-5-18 7:34 PM,2018-03-05
CA-2015-132374,PS-19045,Second Class,VEN02,delivered,10-10-2017 17:41,10-10-2017,10-13-17 2:10 PM,10-20-17 8:53 PM,2017-11-10
CA-2015-132465,DM-13525,Second Class,VEN02,delivered,02-08-2018 12:06,04-08-2018,8-7-18 9:01 AM,8-8-18 4:32 PM,2018-08-08
CA-2015-132486,JF-15355,Second Class,VEN05,delivered,13-01-2018 16:47,13-01-2018,1-17-18 11:19 PM,1-23-18 7:26 PM,2018-02-16
CA-2015-132507,CC-12610,Second Class,VEN01,delivered,10-08-2018 15:21,10-08-2018,8-13-18 2:24 PM,8-16-18 4:18 PM,2018-08-29
CA-2015-132570,KT-16480,Second Class,VEN02,delivered,27-12-2017 20:54,27-12-2017,1-2-18 6:51 PM,1-4-18 3:06 PM,2018-01-22
CA-2015-132633,KH-16630,Second Class,VEN04,delivered,28-11-2017 13:58,29-11-2017,11-29-17 11:38 PM,12-8-17 11:28 PM,2017-12-21
CA-2015-132815,RW-19540,Second Class,VEN03,delivered,20-12-2017 20:50,20-12-2017,12-21-17 11:22 PM,1-9-18 3:09 PM,2018-01-22
CA-2015-133025,MO-17800,Second Class,VEN01,delivered,02-06-2018 20:51,02-06-2018,6-4-18 1:30 PM,6-8-18 9:20 PM,2018-07-05
CA-2015-133536,JH-15820,Second Class,VEN01,delivered,21-11-2017 13:57,21-11-2017,11-22-17 10:04 PM,12-8-17 8:34 PM,2017-12-07
CA-2015-133977,AT-10435,Second Class,VEN02,delivered,19-03-2018 11:10,19-03-2018,3-21-18 7:06 PM,4-2-18 12:16 PM,2018-04-11
CA-2015-134117,PG-18895,Second Class,VEN04,delivered,04-12-2017 23:14,06-12-2017,12-8-17 2:53 PM,12-18-17 8:24 PM,2017-12-27
CA-2015-134257,MS-17710,Second Class,VEN03,delivered,02-05-2018 23:06,03-05-2018,5-3-18 3:34 PM,5-7-18 5:53 PM,2018-05-24
CA-2015-134747,DL-12925,Second Class,VEN01,delivered,19-04-2018 16:53,19-04-2018,4-20-18 10:08 PM,4-26-18 8:12 PM,2018-05-07
CA-2015-134992,MG-17875,Second Class,VEN04,delivered,01-08-2017 09:53,01-08-2017,8-2-17 12:12 PM,8-9-17 6:45 PM,2017-08-25
CA-2015-135174,BP-11230,Second Class,VEN01,processing,31-01-2017 00:11,01-02-2017,,,2017-03-17
CA-2015-135314,MC-17575,Second Class,VEN02,delivered,24-04-2018 10:29,25-04-2018,4-26-18 7:49 AM,5-4-18 10:19 PM,2018-05-17
CA-2015-135391,FA-14230,Second Class,VEN03,delivered,08-04-2018 20:08,08-04-2018,4-10-18 7:19 PM,4-13-18 8:49 PM,2018-04-30
CA-2015-135489,GW-14605,Second Class,VEN01,invoiced,03-10-2017 01:38,04-10-2017,,,2017-10-24
CA-2015-135622,TT-21460,Second Class,VEN03,delivered,03-02-2018 19:00,06-02-2018,2-6-18 10:35 PM,2-17-18 2:52 PM,2018-03-01
CA-2015-135685,MP-18175,Second Class,VEN04,delivered,18-08-2018 18:56,21-08-2018,8-23-18 9:38 AM,8-28-18 2:58 PM,2018-09-10
CA-2015-135727,PS-18970,Second Class,VEN05,delivered,27-06-2018 20:34,28-06-2018,6-28-18 10:37 AM,6-29-18 11:46 PM,2018-07-12
CA-2015-136700,DB-13120,Second Class,VEN05,delivered,31-05-2017 12:51,31-05-2017,6-1-17 3:53 PM,6-7-17 2:48 PM,2017-06-23
CA-2015-136728,AG-10900,Second Class,VEN03,delivered,10-02-2017 13:54,10-02-2017,2-15-17 11:54 AM,2-17-17 5:17 PM,2017-03-10
CA-2015-136805,NM-18445,Second Class,VEN02,delivered,01-04-2017 21:10,01-04-2017,4-5-17 5:29 PM,4-19-17 8:48 AM,2017-05-08
CA-2015-137113,TW-21025,Second Class,VEN01,delivered,06-10-2017 08:32,06-10-2017,10-9-17 10:10 AM,10-13-17 4:09 PM,2017-10-30
CA-2015-137708,NG-18430,Second Class,VEN04,delivered,24-11-2017 20:26,24-11-2017,11-27-17 9:35 PM,1-8-18 8:59 PM,2017-12-19
CA-2015-137946,DB-13615,Second Class,VEN05,delivered,16-03-2018 10:34,17-03-2018,3-19-18 9:22 PM,3-26-18 8:57 PM,2018-04-11
CA-2015-138485,NP-18670,Second Class,VEN01,delivered,20-03-2018 12:07,20-03-2018,3-21-18 7:06 PM,4-5-18 6:06 PM,2018-04-11
CA-2015-138534,JM-15535,Second Class,VEN03,shipped,27-07-2018 14:16,27-07-2018,7-30-18 11:28 AM,,2018-08-20
CA-2015-139780,AH-10690,Second Class,VEN05,delivered,15-05-2017 17:13,17-05-2017,5-22-17 3:49 PM,5-30-17 3:27 PM,2017-06-06
CA-2015-140144,SC-20770,Second Class,VEN05,delivered,26-09-2017 23:20,26-09-2017,9-30-17 1:55 PM,10-10-17 7:03 PM,2017-10-11
CA-2015-140221,MS-17365,Second Class,VEN03,delivered,01-02-2018 09:03,01-02-2018,2-3-18 2:52 AM,2-21-18 7:08 PM,2018-03-05
CA-2015-140375,SG-20470,Second Class,VEN02,delivered,28-09-2017 23:06,28-09-2017,9-29-17 3:28 PM,10-4-17 6:46 PM,2017-10-20
CA-2015-140830,PS-18970,Second Class,VEN03,delivered,30-05-2018 18:20,30-05-2018,6-4-18 2:13 PM,6-8-18 3:38 PM,2018-06-25
CA-2015-141012,TG-21640,Second Class,VEN01,delivered,26-08-2017 15:49,26-08-2017,8-28-17 3:35 PM,8-31-17 4:43 PM,2017-09-14
CA-2015-141040,TB-21250,Second Class,VEN01,delivered,16-09-2017 12:40,19-09-2017,9-19-17 6:42 PM,9-20-17 7:13 PM,2017-09-28
CA-2015-141243,AH-10465,Second Class,VEN03,delivered,06-03-2018 16:03,06-03-2018,3-8-18 6:58 PM,4-9-18 4:36 PM,2018-04-03
CA-2015-141593,DB-12970,Second Class,VEN05,delivered,11-08-2017 16:28,11-08-2017,8-14-17 7:57 PM,8-15-17 6:07 PM,2017-08-24
CA-2015-141768,NP-18685,Second Class,VEN03,delivered,06-09-2017 13:07,06-09-2017,9-12-17 7:58 PM,9-18-17 8:12 PM,2017-09-26
CA-2015-142041,EM-13810,Second Class,VEN04,delivered,20-02-2017 01:10,21-02-2017,3-24-17 11:13 AM,3-29-17 9:37 AM,2017-03-21
CA-2015-142202,JR-16210,Second Class,VEN04,delivered,20-04-2018 16:17,24-04-2018,4-23-18 10:41 PM,5-3-18 3:42 PM,2018-05-09
CA-2015-142419,SC-20380,Second Class,VEN02,delivered,30-03-2018 10:45,03-04-2018,4-4-18 9:21 PM,4-6-18 9:06 PM,2018-04-20
CA-2015-142601,DE-13255,Second Class,VEN04,delivered,30-05-2018 20:23,31-05-2018,6-1-18 11:53 AM,6-6-18 7:58 PM,2018-07-04
CA-2015-143147,PS-18760,Second Class,VEN05,delivered,15-03-2018 10:39,17-03-2018,3-19-18 1:55 PM,3-28-18 6:21 PM,2018-04-13
CA-2015-143364,TG-21310,Second Class,VEN02,delivered,10-01-2018 23:05,10-01-2018,1-12-18 11:58 PM,1-29-18 6:42 PM,2018-02-02
CA-2015-143602,JS-15595,Second Class,VEN02,delivered,27-04-2018 10:24,27-04-2018,5-4-18 3:54 PM,5-11-18 8:21 PM,2018-05-28
CA-2015-143616,SS-20140,Second Class,VEN03,delivered,17-01-2018 19:29,17-01-2018,1-18-18 10:48 PM,1-20-18 4:57 PM,2018-02-07
CA-2015-144253,AS-10225,Second Class,VEN05,delivered,19-03-2018 17:18,19-03-2018,3-20-18 9:25 PM,3-23-18 12:51 AM,2018-03-29
CA-2015-144274,PW-19240,Second Class,VEN01,delivered,30-07-2017 19:43,31-07-2017,8-3-17 3:36 PM,8-16-17 7:13 PM,2017-09-01
CA-2015-145415,RD-19660,Second Class,VEN04,delivered,29-06-2018 20:09,05-07-2018,7-6-18 8:41 AM,7-12-18 8:38 PM,2018-08-03
CA-2015-145457,CP-12085,Second Class,VEN03,delivered,09-08-2018 16:08,09-08-2018,8-13-18 3:54 PM,8-16-18 4:52 PM,2018-08-22
CA-2015-145835,BF-11170,Second Class,VEN02,delivered,03-07-2018 01:17,03-07-2018,7-3-18 1:58 PM,7-11-18 10:52 PM,2018-08-08
CA-2015-145849,CT-11995,Second Class,VEN03,delivered,16-06-2018 16:02,19-06-2018,6-19-18 1:06 PM,6-22-18 11:03 PM,2018-07-11
CA-2015-146486,DV-13465,Second Class,VEN03,delivered,22-04-2018 21:15,24-04-2018,4-23-18 11:21 PM,4-24-18 3:32 PM,2018-05-10
CA-2015-147816,CM-11935,Second Class,VEN01,delivered,05-06-2018 17:00,05-06-2018,6-7-18 12:11 PM,6-13-18 6:05 PM,2018-07-12
CA-2015-148432,MC-18130,Second Class,VEN03,delivered,06-03-2018 20:35,06-03-2018,3-9-18 8:48 PM,3-13-18 6:32 PM,2018-03-16
CA-2015-148635,MH-18025,Second Class,VEN03,delivered,04-05-2018 09:39,04-05-2018,5-4-18 2:52 PM,5-11-18 8:21 PM,2018-06-08
CA-2015-149587,KB-16315,Second Class,VEN03,delivered,26-01-2018 16:04,26-01-2018,1-30-18 7:33 PM,2-8-18 12:57 PM,2018-02-19
CA-2015-149678,AW-10840,Second Class,VEN01,delivered,17-03-2018 18:03,17-03-2018,3-21-18 4:22 PM,4-5-18 11:18 PM,2018-04-06
CA-2015-149713,TG-21640,Second Class,VEN03,delivered,27-07-2017 18:19,29-07-2017,7-31-17 8:19 PM,8-25-17 8:05 PM,2017-08-30
CA-2015-149748,EM-13825,Second Class,VEN02,delivered,08-03-2018 09:31,08-03-2018,3-8-18 9:27 PM,3-22-18 3:17 PM,2018-04-10
CA-2015-150413,CS-11860,Second Class,VEN05,delivered,14-07-2018 17:43,14-07-2018,7-24-18 2:13 PM,8-1-18 6:52 PM,2018-09-12
CA-2015-150441,RA-19285,Second Class,VEN02,delivered,15-06-2018 21:45,15-06-2018,6-19-18 2:46 PM,7-2-18 5:19 PM,2018-07-17
CA-2015-150749,AS-10240,Second Class,VEN05,delivered,12-06-2018 19:12,12-06-2018,6-13-18 2:03 PM,6-14-18 6:48 PM,2018-06-28
CA-2015-151680,TC-21475,Second Class,VEN05,delivered,24-02-2017 15:50,24-02-2017,3-1-17 1:01 PM,3-3-17 1:25 PM,2017-03-17
CA-2015-152513,JP-16135,Second Class,VEN03,delivered,18-07-2018 21:49,18-07-2018,7-19-18 1:27 PM,7-24-18 10:12 PM,2018-08-15
CA-2015-152611,KA-16525,Second Class,VEN04,delivered,05-10-2017 09:53,05-10-2017,10-5-17 5:49 PM,10-16-17 7:15 PM,2017-11-03
CA-2015-153325,ST-20530,Second Class,VEN01,delivered,24-05-2018 15:25,24-05-2018,5-25-18 2:45 PM,6-4-18 9:24 PM,2018-06-21
CA-2015-153549,SL-20155,Second Class,VEN03,delivered,02-12-2017 11:20,05-12-2017,12-4-17 8:58 PM,1-4-18 11:13 PM,2018-01-02
CA-2015-153752,RO-19780,Second Class,VEN03,delivered,13-06-2017 14:52,15-06-2017,6-16-17 2:09 PM,6-22-17 4:18 PM,2017-07-06
CA-2015-154284,SZ-20035,Second Class,VEN04,delivered,08-11-2017 22:54,08-11-2017,11-9-17 7:16 PM,11-21-17 6:58 PM,2017-11-30
CA-2015-155145,KN-16450,Second Class,VEN01,delivered,04-02-2018 00:01,04-02-2018,2-7-18 2:48 AM,2-21-18 11:11 PM,2018-03-12
CA-2015-155586,XP-21865,Second Class,VEN01,delivered,05-06-2018 20:33,05-06-2018,6-6-18 2:17 PM,6-11-18 9:08 PM,2018-07-11
CA-2015-155600,RO-19780,Second Class,VEN02,delivered,28-06-2017 20:08,28-06-2017,6-29-17 12:57 PM,7-3-17 2:21 PM,2017-07-18
CA-2015-156104,NP-18685,Second Class,VEN03,delivered,25-06-2018 10:43,25-06-2018,6-25-18 1:13 PM,6-26-18 11:18 AM,2018-07-05
CA-2015-156146,AG-10495,Second Class,VEN02,delivered,24-11-2017 23:03,25-11-2017,11-27-17 4:59 PM,12-13-17 10:22 PM,2017-12-21
CA-2015-156153,CW-11905,Second Class,VEN03,canceled,07-05-2018 17:46,07-05-2018,,,2018-05-29
CA-2015-156335,PO-19195,Second Class,VEN03,delivered,26-02-2018 08:38,26-02-2018,2-26-18 8:17 PM,3-15-18 9:28 PM,2018-03-23
CA-2015-156853,HP-14815,Second Class,VEN04,delivered,09-08-2018 11:31,11-08-2018,8-15-18 11:14 AM,8-22-18 1:16 PM,2018-08-27
CA-2015-157434,JK-15640,Second Class,VEN03,shipped,01-05-2017 10:23,01-05-2017,5-2-17 11:50 AM,,2017-05-23
CA-2015-158351,BC-11125,Second Class,VEN04,delivered,17-10-2017 19:16,17-10-2017,10-19-17 6:59 PM,11-7-17 3:59 PM,2017-11-13
CA-2015-158491,BP-11155,Second Class,VEN02,delivered,19-04-2018 16:12,19-04-2018,4-20-18 11:16 PM,4-24-18 1:33 PM,2018-05-14
CA-2015-158659,SC-20695,Second Class,VEN03,delivered,19-03-2018 07:49,20-03-2018,3-20-18 6:48 PM,3-26-18 5:28 PM,2018-04-05
CA-2015-158918,AI-10855,Second Class,VEN02,delivered,20-01-2018 17:59,20-01-2018,1-22-18 4:41 PM,1-27-18 4:55 PM,2018-02-14
CA-2015-159786,RK-19300,Second Class,VEN02,delivered,24-11-2017 15:42,24-11-2017,12-1-17 2:47 PM,12-11-17 11:45 PM,2017-12-15
CA-2015-159863,DS-13180,Second Class,VEN02,delivered,28-02-2018 19:54,28-02-2018,3-2-18 7:51 PM,3-27-18 6:12 PM,2018-04-03
CA-2015-160472,RK-19300,Second Class,VEN05,delivered,18-01-2018 12:24,19-01-2018,1-19-18 4:26 PM,2-6-18 4:31 PM,2018-02-19
CA-2015-161214,SF-20965,Second Class,VEN02,delivered,08-08-2018 10:47,09-08-2018,8-9-18 3:08 PM,8-14-18 3:18 PM,2018-08-20
CA-2015-161445,CC-12610,Second Class,VEN05,delivered,24-07-2018 15:29,24-07-2018,7-25-18 1:25 PM,7-30-18 6:04 PM,2018-08-09
CA-2015-161795,AH-10075,Second Class,VEN04,delivered,30-04-2018 18:04,01-05-2018,5-3-18 4:46 PM,5-8-18 4:22 PM,2018-05-17
CA-2015-161830,ME-17725,Second Class,VEN05,delivered,27-09-2017 12:26,27-09-2017,9-27-17 8:02 PM,10-11-17 11:17 PM,2017-10-24
CA-2015-162376,HD-14785,Second Class,VEN02,delivered,07-08-2017 14:22,08-08-2017,8-9-17 2:36 PM,8-15-17 9:06 PM,2017-08-29
CA-2015-162887,SV-20785,Second Class,VEN02,delivered,03-11-2017 14:25,04-11-2017,11-7-17 4:57 PM,11-23-17 8:32 PM,2017-11-24
CA-2015-162950,DW-13585,Second Class,VEN05,delivered,13-04-2018 00:17,14-04-2018,4-16-18 4:18 PM,4-30-18 9:22 PM,2018-05-11
CA-2015-163090,GH-14665,Second Class,VEN05,delivered,14-08-2018 21:21,14-08-2018,8-17-18 1:25 PM,8-23-18 6:38 PM,2018-09-10
CA-2015-163237,EM-14095,Second Class,VEN02,delivered,28-02-2018 23:57,01-03-2018,3-1-18 6:16 PM,3-17-18 3:48 PM,2018-03-22
CA-2015-165813,BM-11785,Second Class,VEN03,delivered,10-08-2018 08:56,11-08-2018,8-13-18 9:04 AM,8-17-18 12:43 PM,2018-08-28
CA-2015-166604,AH-10690,Second Class,VEN04,delivered,22-02-2017 09:19,22-02-2017,2-22-17 10:36 AM,3-1-17 8:27 AM,2017-03-23
CA-2015-167255,RH-19510,Second Class,VEN01,delivered,03-05-2017 13:06,04-05-2017,5-8-17 3:28 PM,5-16-17 9:49 AM,2017-06-02
CA-2015-167374,GM-14500,Second Class,VEN03,delivered,16-01-2018 19:25,16-01-2018,1-22-18 7:38 PM,2-1-18 3:11 PM,2018-02-14
CA-2015-168004,DJ-13420,Second Class,VEN01,delivered,07-01-2018 13:55,07-01-2018,1-8-18 10:08 PM,1-17-18 5:50 PM,2018-02-02
CA-2015-168746,SV-20365,Second Class,VEN04,delivered,17-08-2018 14:25,17-08-2018,8-20-18 2:06 PM,8-22-18 10:44 PM,2018-08-22
CA-2015-168760,MM-18280,Second Class,VEN02,delivered,31-10-2017 20:30,31-10-2017,11-3-17 10:18 PM,11-13-17 8:34 PM,2017-11-24
CA-2015-169537,JH-15820,Second Class,VEN05,delivered,02-07-2017 23:50,04-07-2017,7-6-17 12:40 PM,7-7-17 6:39 PM,2017-07-14
CA-2015-169677,KS-16300,Second Class,VEN04,delivered,29-01-2018 11:12,31-01-2018,2-1-18 11:51 PM,2-16-18 2:31 PM,2018-02-20
CA-2015-169733,GM-14500,Second Class,VEN03,delivered,31-05-2018 12:08,31-05-2018,6-1-18 1:26 PM,6-13-18 7:40 PM,2018-07-05
CA-2016-100300,MJ-17740,Second Class,VEN05,delivered,24-04-2018 23:12,24-04-2018,4-25-18 2:18 PM,5-10-18 12:37 AM,2018-05-21
CA-2016-101448,EB-13930,Second Class,VEN04,delivered,28-11-2017 19:00,29-11-2017,11-29-17 6:12 PM,11-30-17 10:27 PM,2017-12-13
CA-2016-101525,CM-12235,Second Class,VEN01,delivered,26-10-2017 21:33,27-10-2017,10-27-17 5:09 PM,11-3-17 10:21 PM,2017-11-16
CA-2016-101630,CK-12760,Second Class,VEN05,delivered,08-05-2018 09:03,08-05-2018,5-8-18 2:24 PM,5-14-18 2:55 PM,2018-06-14
CA-2016-101693,LC-17140,Second Class,VEN05,delivered,08-01-2018 18:26,08-01-2018,1-9-18 4:25 PM,1-22-18 2:56 PM,2018-02-06
CA-2016-101742,CR-12580,Second Class,VEN01,delivered,10-08-2018 11:23,10-08-2018,8-14-18 3:06 PM,8-17-18 10:08 PM,2018-08-22
CA-2016-101966,BM-11785,Second Class,VEN05,delivered,15-04-2018 23:38,15-04-2018,4-19-18 1:38 AM,4-21-18 5:20 PM,2018-05-11
CA-2016-102932,SD-20485,Second Class,VEN02,delivered,15-01-2018 13:14,15-01-2018,1-16-18 9:08 PM,2-5-18 9:14 PM,2018-02-09
CA-2016-102981,MO-17500,Second Class,VEN01,delivered,06-09-2017 08:46,09-09-2017,9-12-17 9:18 PM,9-19-17 9:45 PM,2017-10-04
CA-2016-104150,AG-10330,Second Class,VEN04,delivered,06-07-2017 01:37,06-07-2017,7-12-17 1:52 PM,7-27-17 8:16 PM,2017-07-28
CA-2016-105459,NP-18700,Second Class,VEN03,delivered,27-11-2017 21:53,27-11-2017,11-28-17 8:45 PM,12-9-17 5:32 PM,2017-12-20
CA-2016-105473,BM-11785,Second Class,VEN04,invoiced,01-08-2017 18:17,01-08-2017,,,2017-08-28
CA-2016-106278,BM-11140,Second Class,VEN05,delivered,11-08-2017 17:34,11-08-2017,8-14-17 2:35 PM,8-24-17 4:31 PM,2017-09-13
CA-2016-106383,BT-11440,Second Class,VEN02,delivered,10-10-2017 21:38,10-10-2017,10-13-17 8:57 PM,10-25-17 7:11 PM,2017-10-30
CA-2016-106460,GT-14710,Second Class,VEN05,delivered,30-04-2018 16:02,01-05-2018,5-2-18 1:44 PM,5-3-18 8:21 PM,2018-05-16
CA-2016-106621,DM-12955,Second Class,VEN04,delivered,20-11-2017 11:27,20-11-2017,11-21-17 11:12 PM,11-22-17 10:46 PM,2017-12-01
CA-2016-108350,SC-20230,Second Class,VEN03,delivered,16-08-2017 10:44,16-08-2017,8-16-17 5:28 PM,8-23-17 2:23 PM,2017-09-19
